StarID,Hip,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,Mag,AbsMag,Spectrum,ColorIndex
13033,18606,25069,1232,,          , ,3.98122812,-5.46952376,43.70629371,5.85,2.647280101,G9V         ,1.001
14237,20271,27563,1363,,          , ,4.34523107,-7.59249081,232.0185615,5.85,-0.977613649,B5III       ,-0.124
15241,21604,29365,1471,,          , ,4.6377329,20.68474222,110.7419712,5.85,0.628438752,B8V         ,-0.019
24244,33377,50658,2568,,   Psi9Aur, ,6.94223899,46.27398621,253.164557,5.85,-1.167014522,B8III       ,-0.079
25363,34819,55052,2706,, 48    Gem, ,7.20732997,24.12870291,107.0663812,5.85,0.701734381,F5IV        ,0.397
32835,44406,77445,3599,,          , ,9.04578414,7.29826333,203.6659878,5.85,-0.694592539,K3III:      ,1.1
33524,45314,79694,3672,,          , ,9.23561939,-44.14585354,159.7444089,5.85,-0.167128334,B6IV        ,-0.113
33581,45386,79807,3677,,          , ,9.24921275,-37.60236629,192.3076923,5.85,-0.569983282,K0/K1III+.. ,0.827
36131,48734,86080,3926,,          , ,9.94056288,8.93310774,206.6115702,5.85,-0.725773192,K2III:      ,1.129
39227,52922,93943,4239,,          , ,10.82346012,-59.32377833,261.7801047,5.85,-1.239683185,B9.5IV/V    ,0.008
39242,52948,93833,4233,,          , ,10.82874523,-9.85262893,106.2699256,5.85,0.717948117,G8III:      ,1.074
42658,57841,103026,4548,,          , ,11.86156022,-30.83409571,31.43665514,5.85,3.362818346,F8V         ,0.554
43855,59608,106251,4650,NN 3716  , 12    Vir, ,12.22388735,10.26236039,49.55401388,5.85,2.37460581,A2m         ,0.262
48687,66798,119476,5162,,          , ,13.69161582,64.82243969,67.84260516,5.85,1.692487418,A2V         ,0.073
52788,72959,131432,5549,,          , ,14.91053351,-33.30056091,245.7002457,5.85,-1.102027954,K2III       ,1.429
53569,74100,133937,5625,,          , ,15.14422599,-42.86786973,136.239782,5.85,0.1784803,B7V         ,-0.123
55195,76509,139778,5828,,          , ,15.62556739,54.50878294,108.9324619,5.85,0.664213406,K1III:      ,1.098
55787,77370,141675,5887,,          , ,15.7938649,55.37661523,79.61783439,5.85,1.344948197,A3m         ,0.249
65936,91438,172051,6998,Gl 722   ,          , ,18.6481798,-21.05150199,12.98364061,5.85,5.283017571,G5V         ,0.673
68161,94336,179957,7293,Wo 9648 B,          , ,19.20144876,49.85423807,24.90039841,5.85,3.868968521,G4V+...     ,0.666
68931,95352,182694,7382,,          , ,19.39902462,43.3882371,124.0694789,5.85,0.381675209,G6.5IIIa    ,0.924
81100,111643,214150,8602,,   Sig2Gru, ,22.61633886,-40.59086511,67.29475101,5.85,1.710094047,A1V         ,0.06
82463,113622,217459,8751,,          , ,23.01191597,3.01200821,167.7852349,5.85,-0.273768701,K4III       ,1.343
83187,114641,219139,8833,,          , ,23.22403012,11.06501583,102.8806584,5.85,0.788331325,G5III:      ,1.004
85326,117722,223774,9037,,          , ,23.8750134,-14.251207,87.87346221,5.85,1.13071131,K2III       ,1.252
1007,1372,1279,62,,          , ,0.28584449,47.94741495,292.3976608,5.86,-1.46986947,B7III       ,-0.079
2615,3750,4440,212,,          , ,0.80246541,72.67445774,68.25938567,5.86,1.689188123,K0IV        ,1.01
5862,8387,10982,522,,  4    Ari, ,1.80302852,16.95563093,87.95074758,5.86,1.138802323,B9.5V       ,-0.039
7196,10326,13692,651,,          , ,2.2169312,-21.0002366,122.3990208,5.86,0.421110283,K0III       ,1.006
9346,13339,17656,842,,          , ,2.86159789,46.84200204,121.8026797,5.86,0.431715786,G8III       ,0.903
11900,16989,22675,1108,,          , ,3.64145951,-7.39170945,119.760479,5.86,0.468432377,G5III:      ,0.98
14293,20341,27611,1366,,          , ,4.35751392,-0.09786658,143.2664756,5.86,0.079277113,K2          ,1.32
15505,21972,29721,1493,,          , ,4.72266623,49.97382624,196.4636542,5.86,-0.606411088,B9III       ,0.013
16596,23475,32393,1625,,          , ,5.04593612,-4.2101255,95.41984733,5.86,0.961806413,K3          ,1.212
18070,25488,36060,1827,,          , ,5.45147722,-40.94377328,95.05703422,5.86,0.970078699,A7m         ,0.239
18353,25887,36734,1870,,          , ,5.52666346,-45.92540473,143.6781609,5.86,0.073046198,K3III       ,1.349
21256,29616,42954,2214,,          , ,6.24127361,17.90637842,138.6962552,5.86,0.149676324,A6m         ,0.253
22421,31039,45410,2331,,  6    Lyn, ,6.51309481,58.16345682,56.9476082,5.86,2.082622558,K0IV        ,0.934
24683,33937,52609,2635,,          , ,7.04258178,16.674465,588.2352941,5.86,-2.987755393,M2III       ,1.659
25781,35347,57197,2789,,          , ,7.30118251,-43.98677255,190.4761905,5.86,-0.539203483,B8II/III    ,-0.117
26576,36399,59380,2866,NN 3443  ,          , ,7.49044722,-7.55147431,27.81641168,5.86,3.638494474,F8V         ,0.487
28383,38712,64685,3087,,          , ,7.92539934,8.8630571,38.15337657,5.86,2.952335105,F2IV        ,0.369
29667,40357,69302,3250,,          , ,8.2399662,-45.83454842,277.0083102,5.86,-1.35246399,B2IV-V      ,-0.176
32028,43370,75629,3513,,          , ,8.83395601,-29.46301021,288.184438,5.86,-1.438352626,G8III       ,0.948
33733,45585,80950,3721,,          , ,9.29100946,-74.73467629,80.84074373,5.86,1.321848498,A0V         ,-0.024
34551,46618,82232,3772,,          , ,9.50626089,-15.57719292,76.27765065,5.86,1.448013458,K2III       ,1.193
34643,46736,82514,3790,,          , ,9.52581487,-35.71432898,87.41258741,5.86,1.152130122,K3III       ,1.287
36249,48893,85841,3918,,          , ,9.97303052,72.87959798,113.507378,5.86,0.584879542,K3III:      ,1.155
36987,49893,88231,3993,,          , ,10.18688698,37.40197095,184.8428835,5.86,-0.474013674,K3III       ,1.282
39835,53778,95314,4289,,          , ,11.00324969,-14.08329867,135.6852103,5.86,0.197337439,K5III       ,1.501
45114,61420,109519,4793,,          , ,12.58559828,21.88143144,200,5.86,-0.645149978,K1III       ,1.242
45311,61720,109960,4810,,          , ,12.65096794,-30.4223493,167.7852349,5.86,-0.263768701,K2/K3III    ,1.207
50798,69929,125248,5355,,          , ,14.31063784,-18.71588164,90.25270758,5.86,1.082698802,Ap Si(Cr)   ,0.013
51611,71182,127501,5427,,          , ,14.55832505,-52.67948076,104.6025105,5.86,0.762289461,K0III       ,1.085
51612,71184,127486,5426,,          , ,14.55901965,-54.9986156,87.56567426,5.86,1.14833052,F6IV-V      ,0.482
52524,72567,130948,5534,Gl 564   ,          , ,14.83769967,23.91176538,17.94365692,5.86,4.590445215,G2V         ,0.576
55571,77052,140538,5853,Gl 596.1A, 23Psi Ser, ,15.73384608,2.51552506,14.6713615,5.86,5.027647909,G5V         ,0.684
55899,77541,141194,5871,,          , ,15.83264468,-48.91238226,59.4530321,5.86,1.989129957,A2IV        ,0.068
56947,79098,144844,6003,,          , ,16.14547977,-23.68535317,130.7189542,5.86,0.278307176,B9V         ,0.02
57105,79320,145191,6015,,          , ,16.18826874,-41.11949816,69.25207756,5.86,1.657835966,F0IV        ,0.273
59091,82172,151732,6242,,          , ,16.78881801,42.23897955,227.7904328,5.86,-0.927677399,M4IIIa      ,1.504
59421,82621,152311,6269,,          , ,16.89034916,-20.41548861,27.98768542,5.86,3.625165081,G5IV        ,0.685
61196,85049,156768,6438,,          , ,17.3820078,-58.0102893,240.9638554,5.86,-1.049759516,G8Ib/II     ,1.075
63446,88101,164064,6706,,          , ,17.99354576,-4.82091169,169.4915254,5.86,-0.285739942,K5III       ,1.561
64177,89099,166114,6786,,          , ,18.18487117,-41.35902019,82.44023083,5.86,1.279304004,F0Vn        ,0.295
64192,89115,164712,6731,,          , ,18.18771162,-75.89079431,77.63975155,5.86,1.409579315,K3III       ,1.253
64284,89234,165259,6751,,          , ,18.2094905,-73.67177867,40.8496732,5.86,2.804057067,F5V         ,0.464
68030,94157,178322,7257,,          , ,19.16601499,-41.89222924,250.6265664,5.86,-1.135135522,B5V         ,-0.08
70258,97081,186619,7514,,          , ,19.72918941,41.77308397,193.4235977,5.86,-0.572547285,M0III       ,1.598
72548,100062,192879,7748,,  4    Cap, ,20.30038201,-21.80990013,104.7120419,5.86,0.760016858,G8III       ,1.002
73066,100738,194215,7801,,          , ,20.42411677,-28.66327932,165.8374793,5.86,-0.238413439,G8II/III    ,1.101
74595,102772,198174,7961,,          , ,20.82155707,-25.78119469,279.3296089,5.86,-1.370584867,B8II        ,-0.069
82041,112997,216489,8703,,          , ,22.8839663,16.84126106,96.8054211,5.86,0.930501608,K1III SB    ,1.132
84407,116380,221861,8952,,          , ,23.58306402,71.64204906,877.1929825,5.86,-3.855475743,K0Ib        ,1.681
85175,117503,223460,9024,,          , ,23.82804446,36.42539712,134.9527665,5.86,0.20909104,G1IIIe      ,0.806
158,207,225009,9094,,          , ,0.04335616,66.09896341,636.9426752,5.87,-3.150501738,G8III       ,1.073
4127,5926,7389,365,,          , ,1.2699727,71.74384538,4545.454545,5.87,-7.417886596,K1V         ,2.042
4335,6226,8036,385,, 42    Cet, ,1.33008114,-0.5089949,120.9189843,5.87,0.457527548,A7V...      ,0.635
6672,9572,12583,608,,          , ,2.04959821,-15.30594985,100.9081736,5.87,0.850368272,K0II/III    ,0.966
14644,20804,28217,1402,,          , ,4.45799167,11.21233208,149.2537313,5.87,0.000374014,B8IV        ,0.049
18824,26487,37320,1920,,          , ,5.63364232,7.54145541,170.6484642,5.87,-0.29051192,B8III       ,-0.061
19636,27533,39190,2026,,          , ,5.83153042,-22.97192372,187.2659176,5.87,-0.492293715,A1V         ,0.055
19999,28011,39910,2070,,          , ,5.92504319,-4.61649597,93.37068161,5.87,1.018947354,K2III:      ,1.173
22119,30666,45320,2324,,          , ,6.44433085,-1.50726444,70.12622721,5.87,1.640597628,A3Vn        ,0.07
22903,31665,46590,2402,, 11    Lyn, ,6.62733303,56.85750718,98.81422925,5.87,0.895902563,A2V         ,0.006
23770,32753,49606,2519,, 33    Gem, ,6.8305126,16.20291318,284.0909091,5.87,-1.397286683,B7III       ,-0.136
25776,35341,56221,2753,, 64    Aur, ,7.30061804,40.88336298,82.10180624,5.87,1.298236441,A5Vn        ,0.181
25994,35626,57615,2802,,          , ,7.35120567,-25.89167605,221.72949,5.87,-0.859117291,M3III       ,1.604
26614,36444,60060,2884,,          , ,7.49992915,-52.65128759,101.3171226,5.87,0.841585763,K0III       ,1.01
27766,37915,63215,3022,,          , ,7.76959964,-37.93370008,193.7984496,5.87,-0.566751492,B5V         ,-0.111
28756,39184,66441,3156,,          , ,8.01387883,-54.15129599,214.5922747,5.87,-0.788070417,B5Vn        ,-0.134
28763,39191,65714,3124,,  2Ome1Cnc, ,8.01551728,25.39282019,344.8275862,5.87,-1.818010011,G8III:      ,1.021
34576,46652,82087,3764,,  7    LMi, ,9.51200929,33.65582773,157.9778831,5.87,-0.12298145,G8III:      ,1.032
39171,52841,93657,4225,,          , ,10.80392549,-31.68785403,130.7189542,5.87,0.288307176,A1V         ,0.028
41242,55763,99333,4411,,          , ,11.42586889,-37.74754766,165.8374793,5.87,-0.228413439,M3III       ,1.503
45720,62360,111032,4850,,          , ,12.77950572,-33.31541396,117.6470588,5.87,0.517094629,K3III       ,1.326
45911,62641,111604,4875,,          , ,12.8363349,37.51688446,118.623962,5.87,0.499137873,A3V         ,0.17
49390,67836,120908,5217,,          , ,13.89530845,-53.37328052,369.00369,5.87,-1.965153546,B5III       ,0.009
50824,69965,125276,5356,Gl 542.1A,          , ,14.31697945,-25.81631724,17.78410101,5.87,4.619840418,F7Vw        ,0.518
51259,70657,126241,5391,,          , ,14.45197589,-65.82161161,282.4858757,5.87,-1.38498369,K3III       ,1.502
56132,77909,142301,5912,,  3    Sco, ,15.91098278,-25.24367939,139.6648045,5.87,0.144565112,B8III/IV    ,-0.065
60606,84248,154903,6368,,          , ,17.22169792,-67.19637197,100.2004008,5.87,0.865652706,K0III-IV    ,1.07
62061,86219,161178,6606,,          , ,17.61912143,72.45575693,98.32841691,5.87,0.906604765,G9III       ,1.016
62518,86847,160928,6597,,          , ,17.7450016,-42.72930009,82.50825083,5.87,1.287513099,A2/A3IV/V   ,0.163
65333,90637,170650,6943,,          , ,18.49325288,23.86620645,452.4886878,5.87,-2.408038632,B6IV        ,-0.096
71278,98416,189340,7637,Gl 773.3 ,          , ,19.99652483,-9.95728408,24.5398773,5.87,3.920638065,F8V         ,0.598
72408,99889,192985,7756,,          , ,20.26683531,45.57965867,34.51846738,5.87,3.179742476,F5V:        ,0.447
72945,100574,194335,7807,,          , ,20.39565702,37.47644822,273.9726027,5.87,-1.318535678,B2Vne       ,-0.173
74685,102891,198431,7976,,          , ,20.84491712,-12.54472977,76.56967841,5.87,1.449715885,K1III       ,1.075
76589,105412,203222,8160,, 16    Aqr, ,21.35120161,-4.56015214,103.1991744,5.87,0.801618885,G7III:      ,0.912
79769,109730,211006,8482,,          , ,22.22740282,28.60802681,76.45259939,5.87,1.45303872,K2III       ,1.169
1089,1493,1439,71,,          , ,0.31061603,31.51723388,166.6666667,5.88,-0.229243748,A0IV        ,-0.014
1746,2475,2767,122,,          , ,0.52377917,33.58168169,143.2664756,5.88,0.099277113,K1III...    ,1.133
2184,3093,3651,166,Gl  27   , 54    Psc, ,0.6561374,21.2513739,11.10740864,5.88,5.651936251,K0V         ,0.85
3035,4346,5384,263,,          , ,0.92844562,-7.34703997,152.9051988,5.88,-0.042111258,K5III       ,1.52
5309,7601,10800,512,Gl  67.1 ,          , ,1.6319389,-82.97528876,27.12967987,5.88,3.712776654,G2V         ,0.62
7938,11348,15144,710,,          , ,2.43343779,-15.34111517,65.6167979,5.88,1.794924835,Ap SrCrEu   ,0.116
8159,11670,15524,728,,          , ,2.50897615,25.23521368,51.04645227,5.88,2.34017218,F6IV        ,0.412
9880,14086,18907,914,Wo 9107  ,   Eps For, ,3.02706953,-28.09048221,30.35822708,5.88,3.468617974,G8/K0V      ,0.794
13403,19129,25274,1241,,          , ,4.10088065,68.67996526,191.2045889,5.88,-0.527491556,K2III       ,1.543
14039,20020,27657,1372,,   The Ret, ,4.29451813,-63.25549171,141.8439716,5.88,0.120945585,B+...       ,-0.061
15037,21323,28929,1445,,          , ,4.57722002,28.96120368,142.8571429,5.88,0.1054902,B9p...      ,-0.048
17139,24203,33646,1691,,          , ,5.19593066,1.03705465,280.8988764,5.88,-1.36275001,F5          ,0.662
19119,26865,38090,1968,, 12    Lep, ,5.70387732,-22.37373687,234.741784,5.88,-0.972952004,A2/A3V      ,0.08
20630,28854,41547,2150,,          , ,6.09083877,-10.24265912,58.96226415,5.88,2.02712924,F4V:        ,0.374
21305,29679,43396,2242,,          , ,6.25233364,-20.27226037,284.9002849,5.88,-1.393464418,K2III       ,1.322
21450,29852,43940,2265,,          , ,6.28599235,-37.25344284,62.11180124,5.88,1.91412938,A2V         ,0.139
22026,30545,45067,2313,,          , ,6.42122414,-0.94535265,33.09066843,5.88,3.2814723,F8V         ,0.564
22365,30972,45466,2338,, 47    Aur, ,6.5008278,46.68553561,162.601626,5.88,-0.175624421,K4III       ,1.448
22520,31159,46241,2382,, 12    Mon, ,6.53867391,4.85599529,158.7301587,5.88,-0.123297253,K0V         ,0.997
23120,31946,46509,2396,,          , ,6.6756233,71.74875988,203.2520325,5.88,-0.660174486,K0III       ,1.223
23344,32226,48434,2479,,          , ,6.72740163,3.93253483,10000000,5.88,-9.12,B0III       ,-0.046
24276,33415,50763,2573,,          , ,6.94892476,46.70553754,102.4590164,5.88,0.827249088,K0III:      ,1.093
29627,40305,68077,3200,,          , ,8.23061069,56.45231827,151.7450683,5.88,-0.025572927,G9III       ,1.016
30217,41074,70761,3291,,          , ,8.38053878,-26.34823475,10000000,5.88,-9.12,F2Iab       ,0.379
30884,41935,72184,3360,,          , ,8.54862659,38.01678677,64.39150032,5.88,1.835857279,K2III       ,1.106
32534,44024,77020,3583,,          , ,8.96543693,-48.57293357,328.9473684,5.88,-1.705632082,G8/K0II     ,1.06
34552,46620,82536,3793,,          , ,9.50651481,-58.36190438,324.6753247,5.88,-1.677246417,M2III       ,1.676
37578,50685,89343,4047,,          , ,10.35095229,68.74773415,125.7861635,5.88,0.381835643,A7Vn        ,0.241
39790,53723,95234,4284,,          , ,10.99193167,-16.35368059,363.6363636,5.88,-1.923336531,M1III       ,1.6
40773,55086,97989,4367,,          , ,11.2783128,49.47627707,129.1989664,5.88,0.323704803,K0III:      ,1.102
44952,61181,108970,4769,,          , ,12.53608197,-73.00104307,104.7120419,5.88,0.780016858,K1III       ,1.078
45203,61558,109704,4799,, 25    Vir, ,12.61315854,-5.8318511,68.77579092,5.88,1.692822033,A3V         ,0.072
45746,62402,111270,4859,,          , ,12.78859039,62.78113875,63.09148265,5.88,1.880146333,A9V         ,0.215
47672,65323,116365,5047,, 65    Vir, ,13.38858478,-4.92438824,355.8718861,5.88,-1.8764684,K3III       ,1.431
47826,65550,116957,5067,,          , ,13.43793803,46.0281037,109.5290252,5.88,0.682353888,K0III:      ,0.985
48960,67194,120047,5179,,          , ,13.77045374,41.08884885,51.33470226,5.88,2.327944763,A5V         ,0.211
51716,71353,127971,5439,,          , ,14.59208274,-41.51738017,109.8901099,5.88,0.675206962,B6V         ,-0.085
53044,73310,132345,5582,, 18    Lib, ,14.98156778,-11.14386422,96.89922481,5.88,0.948398486,K3III-IV    ,1.274
53165,73493,132604,5585,,          , ,15.02029831,-38.05831465,118.623962,5.88,0.509137873,K2/K3III    ,1.246
53711,74296,131596,5557,,   Ome Oct, ,15.18577604,-84.78782184,97.65625,5.88,0.931499783,B9.5V       ,-0.031
54120,74901,136028,5690,,          , ,15.30725914,-0.46123725,300.3003003,5.88,-1.507778832,K5III       ,1.507
59818,83176,153336,6308,,          , ,16.99936219,-25.09216189,147.9289941,5.88,0.02973348,M1/M2III    ,1.607
62975,87460,162374,6647,,          , ,17.87046086,-34.79918358,254.4529262,5.88,-1.148037248,B6Ib        ,-0.111
65533,90915,171245,6966,,          , ,18.5461519,23.61677633,243.3090024,5.88,-1.050790891,K5III       ,1.49
65544,90930,169570,6899,,          , ,18.54870263,-73.96538378,109.1703057,5.88,0.689477368,K0III       ,0.992
67918,94013,179094,7275,,          , ,19.1405235,52.42586424,70.2247191,5.88,1.647549947,K1IV        ,1.086
68379,94630,180450,7302,,          , ,19.25689887,30.52644519,421.9409283,5.88,-2.24625827,M0III       ,1.665
70786,97783,187739,7561,, 57    Sgr, ,19.8700014,-19.04486185,95.60229446,5.88,0.977658423,K0III       ,0.979
71427,98609,189944,7656,,          , ,20.02908519,24.80042535,206.185567,5.88,-0.691291307,B4V         ,-0.134
75627,104171,201636,8099,,          , ,21.10649798,71.43207905,49.11591356,5.88,2.423888868,F3IV        ,0.386
77959,107232,206561,8295,, 44    Cap, ,21.71788896,-14.39975885,125.4705144,5.88,0.387291607,A9/F0V      ,0.255
79950,109972,211554,8506,,          , ,22.27403128,57.22022542,223.2142857,5.88,-0.86360993,G8III       ,0.95
80843,111259,213660,8588,,          , ,22.54065958,39.77975511,192.6782274,5.88,-0.544163211,A6V         ,0.166
80932,111394,213789,8590,, 60    Aqr, ,22.56746913,-1.57417924,136.0544218,5.88,0.211436695,G6III       ,0.977
81297,111934,214690,8623,,          , ,22.67288323,-30.65836159,196.8503937,5.88,-0.590681439,K2/K3III    ,1.297
83008,114366,218619,8813,,          , ,23.16239388,-28.08857609,210.0840336,5.88,-0.731965236,K2III       ,1.311
1185,1630,1606,78,,          , ,0.34010888,30.93561514,178.5714286,5.89,-0.369059865,B7V         ,-0.098
2044,2903,3379,155,, 53    Psc, ,0.61314215,15.23175994,262.4671916,5.89,-1.205375122,B2.5IV      ,-0.146
2236,3170,3823,176,Gl  29   ,          , ,0.67351556,-59.45568115,25.47121752,5.89,3.859751476,G1V         ,0.564
6266,9001,11727,556,,          , ,1.93179823,37.27780093,303.9513678,5.89,-1.52402051,K5III       ,1.599
6479,9307,12139,577,,          , ,1.99322088,21.05860461,122.3990208,5.89,0.451110283,K0III-IV    ,1.031
6508,9353,12235,582,,112    Psc, ,2.00250686,3.09763527,31.07520199,5.89,3.427930199,G2IV        ,0.61
